image_name,gpstimestamp,time_diff,ins_status,latitude,longitude,altitude,northing,easting,down,utm_zone,velocity_north,velocity_east,velocity_down,roll,pitch,yaw
1447410494570127,1447410494573933,3806,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.342527,5735839.773972,619998.289552,-106.342527,30U,-0.001407,0.001294,0.001190,0.041155,-0.004734,4.550487
1447410494632628,1447410494633845,1217,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.342446,5735839.773903,619998.289622,-106.342446,30U,-0.001076,0.000664,0.001246,0.041161,-0.004752,4.550488
1447410494695128,1447410494693884,-1244,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.342377,5735839.773834,619998.289647,-106.342377,30U,-0.001059,0.000381,0.001029,0.041177,-0.004785,4.550483
1447410494757628,1447410494754005,-3623,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.342312,5735839.773758,619998.289676,-106.342312,30U,-0.001569,0.000525,0.001365,0.041192,-0.004818,4.550483
1447410495070130,1447410495073784,3654,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.343003,5735839.775388,619998.289296,-106.343003,30U,-0.000848,0.001159,0.002143,0.041219,-0.004810,4.550498
1447410495132634,1447410495133904,1270,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.342862,5735839.775326,619998.289421,-106.342862,30U,-0.001091,0.002455,0.002609,0.041235,-0.004803,4.550507
1447410495195131,1447410495193900,-1231,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.342694,5735839.775266,619998.289523,-106.342694,30U,-0.000825,0.000581,0.002705,0.041239,-0.004762,4.550530
1447410495257636,1447410495253912,-3724,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.342558,5735839.775223,619998.289498,-106.342558,30U,-0.000672,-0.000976,0.001441,0.041227,-0.004734,4.550527
1447410495570135,1447410495574003,3868,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.341924,5735839.774955,619998.289450,-106.341924,30U,-0.001114,-0.000365,0.002011,0.041234,-0.004752,4.550505
1447410495632636,1447410495633915,1279,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.341776,5735839.774848,619998.289408,-106.341776,30U,-0.002125,-0.000755,0.002873,0.041227,-0.004777,4.550508
1447410495695137,1447410495693996,-1141,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.341590,5735839.774729,619998.289387,-106.341590,30U,-0.001567,0.000099,0.003103,0.041205,-0.004784,4.550521
1447410495757637,1447410495753999,-3638,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.341392,5735839.774671,619998.289418,-106.341392,30U,-0.000467,0.000776,0.003181,0.041207,-0.004776,4.550522
1447410496070141,1447410496073847,3706,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.342396,5735839.775137,619998.288968,-106.342396,30U,-0.001443,0.000070,0.003871,0.041117,-0.004654,4.549744
1447410496132639,1447410496133965,1326,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.340604,5735839.772821,619998.287353,-106.340604,30U,-0.001759,-0.000390,0.003663,0.040972,-0.004505,4.548086
1447410496195140,1447410496193970,-1170,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.339599,5735839.771585,619998.286490,-106.339599,30U,-0.001756,-0.001499,0.003601,0.040893,-0.004430,4.547253
1447410496257641,1447410496254087,-3554,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.339369,5735839.771475,619998.286384,-106.339369,30U,-0.001771,-0.002088,0.003929,0.040907,-0.004420,4.547254
1447410496570144,1447410496573947,3803,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.338487,5735839.770826,619998.285938,-106.338487,30U,-0.002331,-0.001285,0.002866,0.040877,-0.004387,4.547236
1447410496632646,1447410496633861,1215,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.338314,5735839.770692,619998.285862,-106.338314,30U,-0.001888,-0.001307,0.002753,0.040902,-0.004384,4.547236
1447410496695145,1447410496693978,-1167,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.338133,5735839.770590,619998.285777,-106.338133,30U,-0.001362,-0.001678,0.003283,0.040917,-0.004375,4.547242
1447410496757659,1447410496754094,-3565,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.337902,5735839.770491,619998.285672,-106.337902,30U,-0.001886,-0.001533,0.004183,0.040937,-0.004338,4.547235
1447410497070148,1447410497074098,3950,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.340315,5735839.772719,619998.285458,-106.340315,30U,-0.001462,-0.000844,0.002446,0.040903,-0.004248,4.547302
1447410497132649,1447410497134124,1475,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.340145,5735839.772643,619998.285413,-106.340145,30U,-0.001248,-0.000847,0.003368,0.040919,-0.004266,4.547301
1447410497195149,1447410497193916,-1233,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.339923,5735839.772551,619998.285362,-106.339923,30U,-0.001829,-0.000911,0.003876,0.040933,-0.004258,4.547298
1447410497257649,1447410497253738,-3911,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.339692,5735839.772422,619998.285339,-106.339692,30U,-0.002471,-0.000063,0.003768,0.040934,-0.004242,4.547301
1447410497570154,1447410497573893,3739,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.338334,5735839.771717,619998.285144,-106.338334,30U,-0.001815,-0.000684,0.005052,0.040923,-0.004243,4.547285
1447410497632653,1447410497633836,1183,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.338031,5735839.771593,619998.285094,-106.338031,30U,-0.002230,-0.001030,0.005042,0.040931,-0.004240,4.547278
1447410497695155,1447410497693950,-1205,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.337726,5735839.771447,619998.285038,-106.337726,30U,-0.002463,-0.001092,0.005017,0.040922,-0.004242,4.547282
1447410497757657,1447410497754064,-3593,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.337438,5735839.771293,619998.284969,-106.337438,30U,-0.002577,-0.001248,0.004746,0.040915,-0.004247,4.547286
1447410498070157,1447410498074107,3950,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.339241,5735839.772739,619998.283989,-106.339241,30U,-0.002432,-0.002186,0.004690,0.040715,-0.004219,4.547698
1447410498132657,1447410498134150,1493,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.337960,5735839.772303,619998.281783,-106.337960,30U,-0.002452,-0.002328,0.004671,0.040545,-0.004223,4.547996
1447410498195156,1447410498194112,-1044,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.335658,5735839.771621,619998.277582,-106.335658,30U,-0.001965,-0.003389,0.004884,0.040207,-0.004220,4.548214
1447410498257657,1447410498254084,-3573,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.335362,5735839.771493,619998.277374,-106.335362,30U,-0.002234,-0.003691,0.005023,0.040200,-0.004220,4.548209
1447410498570160,1447410498573840,3680,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.333583,5735839.770754,619998.276114,-106.333583,30U,-0.002093,-0.004490,0.005567,0.040210,-0.004208,4.548212
1447410498632660,1447410498633923,1263,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.333275,5735839.770629,619998.275847,-106.333275,30U,-0.002024,-0.004435,0.004638,0.040188,-0.004219,4.548214
1447410498695161,1447410498694036,-1125,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.332988,5735839.770501,619998.275618,-106.332988,30U,-0.001976,-0.003549,0.005277,0.040183,-0.004228,4.548208
1447410498757664,1447410498754148,-3516,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.332650,5735839.770387,619998.275406,-106.332650,30U,-0.001693,-0.003773,0.006042,0.040191,-0.004220,4.548209
1447410499070166,1447410499074049,3883,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.334849,5735839.773168,619998.279570,-106.334849,30U,-0.001819,-0.002935,0.006127,0.040277,-0.004254,4.548524
1447410499132666,1447410499134113,1447,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.336499,5735839.774311,619998.282844,-106.336499,30U,-0.001231,-0.002336,0.004803,0.040536,-0.004298,4.548886
1447410499195167,1447410499193805,-1362,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.337233,5735839.774862,619998.284449,-106.337233,30U,-0.001002,-0.001749,0.003616,0.040700,-0.004317,4.549066
1447410499257668,1447410499253915,-3753,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.337027,5735839.774803,619998.284345,-106.337027,30U,-0.000957,-0.001715,0.003628,0.040689,-0.004314,4.549053
1447410499570169,1447410499573796,3627,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.335367,5735839.774332,619998.283731,-106.335367,30U,-0.001617,-0.001969,0.004557,0.040584,-0.004240,4.549015
1447410499632668,1447410499633857,1189,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.335073,5735839.774257,619998.283615,-106.335073,30U,-0.001080,-0.001912,0.005161,0.040540,-0.004229,4.549004
1447410499695169,1447410499693967,-1202,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.334763,5735839.774189,619998.283517,-106.334763,30U,-0.001145,-0.001495,0.005315,0.040533,-0.004213,4.549008
1447410499757671,1447410499754077,-3594,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.334460,5735839.774100,619998.283417,-106.334460,30U,-0.001669,-0.001945,0.004765,0.040541,-0.004190,4.549009
1447410500070173,1447410500074016,3843,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.332639,5735839.773324,619998.281776,-106.332639,30U,-0.002736,-0.014593,0.009251,0.040319,-0.003922,4.549026
1447410500132675,1447410500134078,1403,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.332076,5735839.773097,619998.280748,-106.332076,30U,-0.004523,-0.020130,0.009349,0.040255,-0.003804,4.549003
1447410500195175,1447410500193789,-1386,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.329673,5735839.775317,619998.281930,-106.329673,30U,-0.007983,-0.029354,0.010301,0.040213,-0.003658,4.549035
1447410500257678,1447410500253898,-3780,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.329078,5735839.774714,619998.279879,-106.329078,30U,-0.010310,-0.039841,0.009263,0.040161,-0.003476,4.549119
1447410500570178,1447410500573732,3554,INS_ALIGNMENT_COMPLETE,51.760577,-1.261240,106.327414,5735839.769431,619998.255378,-106.327414,30U,-0.021812,-0.112230,0.001936,0.039863,-0.003065,4.549799
1447410500632679,1447410500633803,1124,INS_ALIGNMENT_COMPLETE,51.760577,-1.261241,106.327312,5735839.767864,619998.248283,-106.327312,30U,-0.024501,-0.124952,0.001974,0.039766,-0.003031,4.550110
1447410500695180,1447410500693911,-1269,INS_ALIGNMENT_COMPLETE,51.760577,-1.261241,106.327195,5735839.766153,619998.240461,-106.327195,30U,-0.026249,-0.137426,0.003206,0.039635,-0.002999,4.550486
1447410500757681,1447410500754019,-3662,INS_ALIGNMENT_COMPLETE,51.760577,-1.261241,106.326992,5735839.764337,619998.231912,-106.326992,30U,-0.027225,-0.149326,0.003484,0.039493,-0.002923,4.550911
1447410501070183,1447410501074073,3890,INS_ALIGNMENT_COMPLETE,51.760577,-1.261242,106.326288,5735839.752538,619998.174612,-106.326288,30U,-0.036706,-0.210561,0.003552,0.039060,-0.002569,4.554931
1447410501132683,1447410501134024,1341,INS_ALIGNMENT_COMPLETE,51.760577,-1.261242,106.326090,5735839.749984,619998.161713,-106.326090,30U,-0.038266,-0.221614,0.003225,0.039068,-0.002480,4.555972
1447410501195184,1447410501193762,-1422,INS_ALIGNMENT_COMPLETE,51.760577,-1.261242,106.324645,5735839.746715,619998.150748,-106.324645,30U,-0.041329,-0.231321,0.002715,0.039009,-0.002378,4.557092
1447410501257685,1447410501253869,-3816,INS_ALIGNMENT_COMPLETE,51.760577,-1.261242,106.324495,5735839.743799,619998.136630,-106.324495,30U,-0.044350,-0.241405,0.002632,0.038957,-0.002291,4.558458
1447410501570187,1447410501573648,3461,INS_ALIGNMENT_COMPLETE,51.760577,-1.261243,106.323622,5735839.726961,619998.051512,-106.323622,30U,-0.049010,-0.291749,0.000983,0.039492,-0.001769,4.567668
1447410501632689,1447410501633744,1055,INS_ALIGNMENT_COMPLETE,51.760577,-1.261244,106.323599,5735839.723533,619998.033826,-106.323599,30U,-0.051226,-0.300438,-0.000317,0.039419,-0.001744,4.569671
1447410501695190,1447410501693850,-1340,INS_ALIGNMENT_COMPLETE,51.760577,-1.261244,106.323640,5735839.719983,619998.015631,-106.323640,30U,-0.052603,-0.308644,-0.000551,0.039313,-0.001735,4.571809
1447410501757691,1447410501753956,-3735,INS_ALIGNMENT_COMPLETE,51.760577,-1.261244,106.323638,5735839.716354,619997.996958,-106.323638,30U,-0.053870,-0.316582,0.000646,0.039244,-0.001690,4.574111
1447410502070193,1447410502074048,3855,INS_ALIGNMENT_COMPLETE,51.760577,-1.261246,106.323090,5735839.696555,619997.889376,-106.323090,30U,-0.056144,-0.356377,0.004079,0.039729,-0.001170,4.588167
1447410502132695,1447410502134153,1458,INS_ALIGNMENT_COMPLETE,51.760577,-1.261246,106.322895,5735839.692645,619997.867919,-106.322895,30U,-0.056863,-0.361450,0.002313,0.039714,-0.001026,4.591028
1447410502195193,1447410502193804,-1389,INS_ALIGNMENT_COMPLETE,51.760576,-1.261246,106.273181,5735839.662233,619997.878454,-106.273181,30U,-0.056187,-0.365683,0.000812,0.039574,-0.000917,4.592966
1447410502257694,1447410502253909,-3785,INS_ALIGNMENT_COMPLETE,51.760576,-1.261246,106.273141,5735839.658399,619997.856495,-106.273141,30U,-0.054210,-0.369321,0.000975,0.039470,-0.000770,4.595914
1447410502570209,1447410502573411,3202,INS_ALIGNMENT_COMPLETE,51.760576,-1.261248,106.273514,5735839.638963,619997.736596,-106.273514,30U,-0.050531,-0.385080,0.000012,0.038873,-0.000151,4.612315
1447410502632702,1447410502633515,813,INS_ALIGNMENT_COMPLETE,51.760576,-1.261248,106.273466,5735839.635381,619997.713414,-106.273466,30U,-0.050014,-0.390575,0.000842,0.038622,0.000001,4.615467
1447410502695202,1447410502693619,-1583,INS_ALIGNMENT_COMPLETE,51.760576,-1.261249,106.273406,5735839.631819,619997.689889,-106.273406,30U,-0.050217,-0.396735,0.001473,0.038312,0.000175,4.618687
1447410502757702,1447410502753723,-3979,INS_ALIGNMENT_COMPLETE,51.760576,-1.261249,106.273290,5735839.628247,619997.665968,-106.273290,30U,-0.049499,-0.403698,0.002257,0.038009,0.000388,4.621994
1447410503070206,1447410503073739,3533,INS_ALIGNMENT_COMPLETE,51.760576,-1.261251,106.272808,5735839.610455,619997.530381,-106.272808,30U,-0.042878,-0.448022,0.002692,0.036793,0.001348,4.640554
1447410503132704,1447410503133758,1054,INS_ALIGNMENT_COMPLETE,51.760576,-1.261251,106.272612,5735839.607236,619997.503246,-106.272612,30U,-0.042547,-0.459218,0.003892,0.036625,0.001529,4.644316
1447410503195206,1447410503193716,-1490,INS_ALIGNMENT_COMPLETE,51.760576,-1.261251,106.221459,5735839.607743,619997.496088,-106.221459,30U,-0.040187,-0.470919,0.004876,0.036453,0.001699,4.648445
1447410503257709,1447410503253819,-3890,INS_ALIGNMENT_COMPLETE,51.760576,-1.261252,106.221190,5735839.604722,619997.467561,-106.221190,30U,-0.037938,-0.482394,0.004130,0.036167,0.001882,4.652406
1447410503570208,1447410503573695,3487,INS_ALIGNMENT_COMPLETE,51.760576,-1.261254,106.220257,5735839.589231,619997.304759,-106.220257,30U,-0.032855,-0.532989,0.001516,0.034537,0.002597,4.676090
1447410503632708,1447410503633761,1053,INS_ALIGNMENT_COMPLETE,51.760576,-1.261255,106.220160,5735839.586601,619997.272604,-106.220160,30U,-0.028706,-0.541097,0.001979,0.034342,0.002722,4.681078
1447410503695209,1447410503693863,-1346,INS_ALIGNMENT_COMPLETE,51.760576,-1.261255,106.220024,5735839.584275,619997.239958,-106.220024,30U,-0.022467,-0.549069,0.002301,0.034200,0.002841,4.686112
1447410503757710,1447410503753966,-3744,INS_ALIGNMENT_COMPLETE,51.760576,-1.261256,106.219850,5735839.582278,619997.206810,-106.219850,30U,-0.017833,-0.557536,0.003809,0.034134,0.002945,4.691170
1447410504070217,1447410504073639,3422,INS_ALIGNMENT_COMPLETE,51.760576,-1.261258,106.216630,5735839.574370,619997.021378,-106.216630,30U,0.001487,-0.605276,0.017678,0.033522,0.004462,4.719869
1447410504132716,1447410504133699,983,INS_ALIGNMENT_COMPLETE,51.760576,-1.261259,106.215527,5735839.573736,619996.984797,-106.215527,30U,0.006433,-0.614800,0.018675,0.033526,0.004893,4.725527
1447410504195216,1447410504193801,-1415,INS_ALIGNMENT_COMPLETE,51.760576,-1.261259,106.202944,5735839.565570,619996.975741,-106.202944,30U,0.007042,-0.622699,0.016121,0.033297,0.005300,4.729703
1447410504257718,1447410504253902,-3816,INS_ALIGNMENT_COMPLETE,51.760576,-1.261260,106.202118,5735839.565096,619996.938159,-106.202118,30U,0.006964,-0.630181,0.012206,0.033313,0.005643,4.735769
1447410504570232,1447410504573569,3337,INS_ALIGNMENT_COMPLETE,51.760576,-1.261263,106.199924,5735839.567047,619996.732161,-106.199924,30U,0.035760,-0.651355,-0.001227,0.034251,0.006672,4.769226
1447410504632720,1447410504633583,863,INS_ALIGNMENT_COMPLETE,51.760576,-1.261263,106.200049,5735839.568256,619996.693040,-106.200049,30U,0.036217,-0.651528,-0.002298,0.034548,0.006586,4.775678
1447410504695221,1447410504693683,-1538,INS_ALIGNMENT_COMPLETE,51.760576,-1.261264,106.200151,5735839.569635,619996.653922,-106.200151,30U,0.042570,-0.650916,-0.001475,0.035046,0.006575,4.782169
1447410504757723,1447410504753784,-3939,INS_ALIGNMENT_COMPLETE,51.760576,-1.261264,106.200233,5735839.571579,619996.614841,-106.200233,30U,0.052958,-0.650227,-0.000565,0.035377,0.006666,4.788541
1447410505070225,1447410505073496,3271,INS_ALIGNMENT_COMPLETE,51.760576,-1.261267,106.199511,5735839.586490,619996.402371,-106.199511,30U,0.074051,-0.685272,0.004491,0.037284,0.007503,4.823858
1447410505132736,1447410505133522,786,INS_ALIGNMENT_COMPLETE,51.760576,-1.261268,106.199132,5735839.590229,619996.360661,-106.199132,30U,0.083953,-0.702721,0.008063,0.037501,0.007920,4.830870
1447410505195228,1447410505193519,-1709,INS_ALIGNMENT_COMPLETE,51.760576,-1.261268,106.188438,5735839.590977,619996.349993,-106.188438,30U,0.092526,-0.721865,0.011688,0.037328,0.008439,4.836252
1447410505570228,1447410505573569,3341,INS_ALIGNMENT_COMPLETE,51.760576,-1.261273,106.184278,5735839.630968,619996.041942,-106.184278,30U,0.158614,-0.898504,0.006289,0.040484,0.011162,4.886950
1447410505632729,1447410505633531,802,INS_ALIGNMENT_COMPLETE,51.760576,-1.261273,106.183870,5735839.639598,619995.987009,-106.183870,30U,0.173791,-0.924888,0.007197,0.040994,0.011508,4.895730
1447410505757744,1447410505753729,-4015,INS_ALIGNMENT_COMPLETE,51.760577,-1.261275,106.183139,5735839.659594,619995.872229,-106.183139,30U,0.203058,-0.980567,0.005587,0.041513,0.012160,4.913677
1447410506070232,1447410506073446,3214,INS_ALIGNMENT_COMPLETE,51.760577,-1.261280,106.183435,5735839.730672,619995.534979,-106.183435,30U,0.289832,-1.110136,0.000094,0.046114,0.011537,4.964963
1447410506132736,1447410506133544,808,INS_ALIGNMENT_COMPLETE,51.760578,-1.261281,106.183468,5735839.746977,619995.467507,-106.183468,30U,0.307395,-1.125026,-0.000300,0.047134,0.011456,4.974933
1447410506257735,1447410506253685,-4050,INS_ALIGNMENT_COMPLETE,51.760578,-1.261282,106.189123,5735839.773966,619995.382179,-106.189123,30U,0.343531,-1.141504,0.009827,0.048056,0.011662,4.995701
1447410506570239,1447410506573556,3317,INS_ALIGNMENT_COMPLETE,51.760579,-1.261287,106.191353,5735839.886334,619995.008865,-106.191353,30U,0.410191,-1.150633,-0.023711,0.052340,0.009934,5.050932
1447410506632739,1447410506633654,915,INS_ALIGNMENT_COMPLETE,51.760579,-1.261288,106.192711,5735839.909431,619994.939491,-106.192711,30U,0.414983,-1.143511,-0.021490,0.052551,0.009482,5.060928
1447410506695237,1447410506693751,-1486,INS_ALIGNMENT_COMPLETE,51.760579,-1.261289,106.193943,5735839.932868,619994.870562,-106.193943,30U,0.422003,-1.135781,-0.019478,0.052564,0.008967,5.070948
1447410506757741,1447410506753849,-3892,INS_ALIGNMENT_COMPLETE,51.760580,-1.261290,106.195003,5735839.956852,619994.802077,-106.195003,30U,0.432940,-1.127785,-0.015025,0.052364,0.008391,5.080838
1447410507070242,1447410507073505,3263,INS_ALIGNMENT_COMPLETE,51.760581,-1.261295,106.199299,5735840.096127,619994.445794,-106.199299,30U,0.481979,-1.078829,-0.013582,0.051182,0.006349,5.129445
1447410507195242,1447410507193536,-1706,INS_ALIGNMENT_COMPLETE,51.760581,-1.261296,106.183164,5735840.110380,619994.390706,-106.183164,30U,0.492241,-1.032821,-0.002625,0.048620,0.006291,5.146292
1447410507257742,1447410507253621,-4121,INS_ALIGNMENT_COMPLETE,51.760581,-1.261297,106.183265,5735840.138752,619994.328331,-106.183265,30U,0.502752,-1.023345,-0.002211,0.048835,0.006307,5.154793
1447410507570246,1447410507573499,3253,INS_ALIGNMENT_COMPLETE,51.760583,-1.261302,106.184502,5735840.297964,619994.002361,-106.184502,30U,0.542514,-0.989596,-0.008062,0.049800,0.005337,5.197370
1447410507632748,1447410507633559,811,INS_ALIGNMENT_COMPLETE,51.760583,-1.261303,106.185146,5735840.329242,619993.942486,-106.185146,30U,0.546339,-0.981076,-0.013881,0.049813,0.005029,5.204849
1447410507695246,1447410507693492,-1754,INS_ALIGNMENT_COMPLETE,51.760583,-1.261304,106.186144,5735840.360641,619993.883097,-106.186144,30U,0.547238,-0.973539,-0.019326,0.049790,0.004686,5.212390
1447410508070251,1447410508073567,3316,INS_ALIGNMENT_COMPLETE,51.760585,-1.261309,106.191571,5735840.566716,619993.518499,-106.191571,30U,0.575785,-0.921602,-0.014149,0.046614,0.003504,5.256216
1447410508132754,1447410508133514,760,INS_ALIGNMENT_COMPLETE,51.760586,-1.261310,106.192327,5735840.600127,619993.462637,-106.192327,30U,0.582917,-0.913287,-0.010207,0.046052,0.003346,5.262577
1447410508195251,1447410508193609,-1642,INS_ALIGNMENT_COMPLETE,51.760585,-1.261309,106.204994,5735840.578483,619993.496089,-106.204994,30U,0.567628,-0.868857,-0.004174,0.043134,0.003712,5.269655
1447410508257752,1447410508253506,-4246,INS_ALIGNMENT_COMPLETE,51.760586,-1.261310,106.205151,5735840.611521,619993.443411,-106.205151,30U,0.575420,-0.860767,-0.001967,0.042748,0.003761,5.275683
1447410508570255,1447410508573587,3332,INS_ALIGNMENT_COMPLETE,51.760587,-1.261314,106.206639,5735840.791732,619993.168434,-106.206639,30U,0.599252,-0.831501,-0.001344,0.041963,0.003651,5.306710
1447410508632756,1447410508633590,834,INS_ALIGNMENT_COMPLETE,51.760588,-1.261314,106.206590,5735840.826937,619993.117870,-106.206590,30U,0.613914,-0.826538,0.002771,0.042456,0.003772,5.312262
1447410508757756,1447410508753493,-4263,INS_ALIGNMENT_COMPLETE,51.760588,-1.261316,106.206049,5735840.899152,619993.017122,-106.206049,30U,0.625330,-0.826475,0.004960,0.043671,0.004392,5.322766
1447410509070259,1447410509073556,3297,INS_ALIGNMENT_COMPLETE,51.760590,-1.261320,106.204084,5735841.103067,619992.740053,-106.204084,30U,0.715391,-0.884892,0.011906,0.043404,0.007312,5.351049
1447410509132760,1447410509133557,797,INS_ALIGNMENT_COMPLETE,51.760591,-1.261321,106.203450,5735841.145105,619992.685265,-106.203450,30U,0.728231,-0.908433,0.009421,0.043065,0.007815,5.356296
1447410509195258,1447410509193650,-1608,INS_ALIGNMENT_COMPLETE,51.760590,-1.261320,106.211555,5735841.116896,619992.713256,-106.211555,30U,0.697673,-0.890578,0.009234,0.039989,0.008728,5.363418
1447410509570261,1447410509573528,3267,INS_ALIGNMENT_COMPLETE,51.760593,-1.261325,106.212971,5735841.401426,619992.349826,-106.212971,30U,0.843916,-0.990537,-0.017799,0.035179,0.011041,5.391314
1447410509632774,1447410509633552,778,INS_ALIGNMENT_COMPLETE,51.760594,-1.261326,106.214127,5735841.451589,619992.288935,-106.214127,30U,0.875084,-0.999819,-0.021335,0.034988,0.010546,5.394566
1447410509695263,1447410509693645,-1618,INS_ALIGNMENT_COMPLETE,51.760594,-1.261327,106.215545,5735841.503258,619992.227209,-106.215545,30U,0.894306,-1.018008,-0.024279,0.034850,0.010001,5.397084
1447410510070267,1447410510073476,3209,INS_ALIGNMENT_COMPLETE,51.760597,-1.261333,106.217003,5735841.856980,619991.806895,-106.217003,30U,1.030588,-1.144537,0.008618,0.033457,0.009017,5.406642
